company_name,total_jobs,avg_rating,avg_skills_per_job,remote_jobs_count,remote_percentage,locations_json,job_categories_json,top_skills_json
Qualcomm,2,3.7,10.5,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 2}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}, {""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""c++"", ""skill_count"": 2}, {""skill_name"": ""linux"", ""skill_count"": 1}, {""skill_name"": ""gsm"", ""skill_count"": 1}, {""skill_name"": ""computer science"", ""skill_count"": 1}, {""skill_name"": ""software engineering"", ""skill_count"": 1}, {""skill_name"": ""software development"", ""skill_count"": 1}, {""skill_name"": ""scikit-learn"", ""skill_count"": 1}, {""skill_name"": ""protocol stack"", ""skill_count"": 1}, {""skill_name"": ""sw development"", ""skill_count"": 1}, {""skill_name"": ""tcp"", ""skill_count"": 1}, {""skill_name"": ""cicd"", ""skill_count"": 1}, {""skill_name"": ""udp"", ""skill_count"": 1}, {""skill_name"": ""lte"", ""skill_count"": 1}, {""skill_name"": ""ip"", ""skill_count"": 1}, {""skill_name"": ""communication"", ""skill_count"": 1}]"
Acciojob,2,3.7,7.0,0,0.0,"[{""location"": ""Hyderabad"", ""job_count"": 1}, {""location"": ""Mumbai"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 2}]","[{""skill_name"": ""data"", ""skill_count"": 2}, {""skill_name"": ""data analysis"", ""skill_count"": 2}, {""skill_name"": ""python"", ""skill_count"": 2}, {""skill_name"": ""spark"", ""skill_count"": 1}, {""skill_name"": ""cdc"", ""skill_count"": 1}, {""skill_name"": ""analysis"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""bi"", ""skill_count"": 1}, {""skill_name"": ""excel"", ""skill_count"": 1}, {""skill_name"": ""mysql"", ""skill_count"": 1}, {""skill_name"": ""power bi"", ""skill_count"": 1}]"
Tech Mahindra,2,3.4,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 2}]","[{""job_category"": ""software_engineer"", ""job_count"": 2}]","[{""skill_name"": ""django"", ""skill_count"": 1}, {""skill_name"": ""python development"", ""skill_count"": 1}, {""skill_name"": ""typescript"", ""skill_count"": 1}, {""skill_name"": ""coding"", ""skill_count"": 1}, {""skill_name"": ""react.js"", ""skill_count"": 1}, {""skill_name"": ""java coding"", ""skill_count"": 1}, {""skill_name"": ""development"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""css"", ""skill_count"": 1}, {""skill_name"": ""rest"", ""skill_count"": 1}, {""skill_name"": ""stack"", ""skill_count"": 1}, {""skill_name"": ""java"", ""skill_count"": 1}, {""skill_name"": ""django rest api"", ""skill_count"": 1}, {""skill_name"": ""api"", ""skill_count"": 1}, {""skill_name"": ""django framework"", ""skill_count"": 1}]"
Tredence,2,3.4,10.5,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 2}]","[{""job_category"": ""data_science"", ""job_count"": 1}, {""job_category"": ""devops"", ""job_count"": 1}]","[{""skill_name"": ""statistical modeling"", ""skill_count"": 1}, {""skill_name"": ""natural language processing"", ""skill_count"": 1}, {""skill_name"": ""ai"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""computer science"", ""skill_count"": 1}, {""skill_name"": ""security"", ""skill_count"": 1}, {""skill_name"": ""monitoring tools"", ""skill_count"": 1}, {""skill_name"": ""generative ai"", ""skill_count"": 1}, {""skill_name"": ""ml algorithms"", ""skill_count"": 1}, {""skill_name"": ""devops"", ""skill_count"": 1}, {""skill_name"": ""google cloud platform"", ""skill_count"": 1}, {""skill_name"": ""continuous integration"", ""skill_count"": 1}, {""skill_name"": ""cloud"", ""skill_count"": 1}, {""skill_name"": ""containerization"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}]"
Covalensedigital,1,3.5,11.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""problem solving"", ""skill_count"": 1}, {""skill_name"": ""gen"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""gen ai"", ""skill_count"": 1}, {""skill_name"": ""agentic ai"", ""skill_count"": 1}, {""skill_name"": ""machine"", ""skill_count"": 1}, {""skill_name"": ""ml algorithms"", ""skill_count"": 1}, {""skill_name"": ""deep learning"", ""skill_count"": 1}, {""skill_name"": ""analytical thinking"", ""skill_count"": 1}, {""skill_name"": ""machine learning engineer"", ""skill_count"": 1}]"
People Staffing solutions,1,0.0,8.0,0,0.0,"[{""location"": ""Mumbai"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""python web framework"", ""skill_count"": 1}, {""skill_name"": ""flask web framework"", ""skill_count"": 1}, {""skill_name"": ""oops"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""python framework"", ""skill_count"": 1}, {""skill_name"": ""git"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""web framework"", ""skill_count"": 1}]"
Egon Zehnder Information And Research Services Pvt Ltd.,1,3.8,10.0,0,0.0,"[{""location"": ""Gurugram"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""data"", ""skill_count"": 1}, {""skill_name"": ""contracts"", ""skill_count"": 1}, {""skill_name"": ""advanced excel"", ""skill_count"": 1}, {""skill_name"": ""data analysis"", ""skill_count"": 1}, {""skill_name"": ""aptitude"", ""skill_count"": 1}, {""skill_name"": ""excel"", ""skill_count"": 1}, {""skill_name"": ""contract role- data"", ""skill_count"": 1}, {""skill_name"": ""six"", ""skill_count"": 1}, {""skill_name"": ""communication skills"", ""skill_count"": 1}, {""skill_name"": ""data analyst-"", ""skill_count"": 1}]"
Internal,1,3.5,7.0,0,0.0,"[{""location"": ""Pune"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""aptitude"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""matlab"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""rtb"", ""skill_count"": 1}, {""skill_name"": ""articulate"", ""skill_count"": 1}]"
Tekskills india pvt ltd,1,0.0,6.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""pandas"", ""skill_count"": 1}, {""skill_name"": ""numpy"", ""skill_count"": 1}, {""skill_name"": ""scikit-learn"", ""skill_count"": 1}, {""skill_name"": ""development"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""python development"", ""skill_count"": 1}]"
PHH Mortgage,1,0.0,11.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""statistics"", ""skill_count"": 1}, {""skill_name"": ""product engineering"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""financial services"", ""skill_count"": 1}, {""skill_name"": ""operations"", ""skill_count"": 1}, {""skill_name"": ""analytics"", ""skill_count"": 1}, {""skill_name"": ""machine learning engineer"", ""skill_count"": 1}, {""skill_name"": ""monitoring"", ""skill_count"": 1}, {""skill_name"": ""automation"", ""skill_count"": 1}, {""skill_name"": ""data scientist"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}]"
x,1,0.0,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""data engineering"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""njang"", ""skill_count"": 1}, {""skill_name"": ""numpy"", ""skill_count"": 1}, {""skill_name"": ""rest api"", ""skill_count"": 1}, {""skill_name"": ""pandas"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""azure"", ""skill_count"": 1}]"
BharatPe,1,3.5,3.0,0,0.0,"[{""location"": ""Gurugram"", ""job_count"": 1}]","[{""job_category"": ""product_manager"", ""job_count"": 1}]","[{""skill_name"": ""product management"", ""skill_count"": 1}, {""skill_name"": ""management"", ""skill_count"": 1}, {""skill_name"": ""customer experience"", ""skill_count"": 1}]"
Eice Technology,1,0.0,9.0,0,0.0,"[{""location"": ""Noida"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""react"", ""skill_count"": 1}, {""skill_name"": ""cicd"", ""skill_count"": 1}, {""skill_name"": ""nodejs"", ""skill_count"": 1}, {""skill_name"": ""typescript"", ""skill_count"": 1}, {""skill_name"": ""javascript"", ""skill_count"": 1}, {""skill_name"": ""postgresql"", ""skill_count"": 1}, {""skill_name"": ""react js"", ""skill_count"": 1}, {""skill_name"": ""graphql"", ""skill_count"": 1}, {""skill_name"": ""performance optimization"", ""skill_count"": 1}]"
Com1 Communication Technologies,1,4.4,12.0,0,0.0,"[{""location"": ""Nagpur"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""ai"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""python developer ("", ""skill_count"": 1}, {""skill_name"": ""pytorch"", ""skill_count"": 1}, {""skill_name"": ""python developer"", ""skill_count"": 1}, {""skill_name"": ""data preprocessing"", ""skill_count"": 1}, {""skill_name"": ""aiml"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""tensorflow"", ""skill_count"": 1}, {""skill_name"": ""agile development"", ""skill_count"": 1}, {""skill_name"": ""ml"", ""skill_count"": 1}, {""skill_name"": ""artificial intelligence"", ""skill_count"": 1}]"
Alrium,1,0.0,4.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""software development"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""development"", ""skill_count"": 1}, {""skill_name"": ""python development"", ""skill_count"": 1}]"
Incred,1,0.0,8.0,0,0.0,"[{""location"": ""Mumbai"", ""job_count"": 1}]","[{""job_category"": ""product_manager"", ""job_count"": 1}]","[{""skill_name"": ""fintech"", ""skill_count"": 1}, {""skill_name"": ""payments"", ""skill_count"": 1}, {""skill_name"": ""mentoring"", ""skill_count"": 1}, {""skill_name"": ""product management"", ""skill_count"": 1}, {""skill_name"": ""digital"", ""skill_count"": 1}, {""skill_name"": ""lending"", ""skill_count"": 1}, {""skill_name"": ""management"", ""skill_count"": 1}, {""skill_name"": ""digital payment"", ""skill_count"": 1}]"
SP Software,1,3.9,10.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""development"", ""skill_count"": 1}, {""skill_name"": ""aws"", ""skill_count"": 1}, {""skill_name"": ""agile"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""django"", ""skill_count"": 1}, {""skill_name"": ""snowflake db"", ""skill_count"": 1}, {""skill_name"": ""rds"", ""skill_count"": 1}, {""skill_name"": ""snowflake"", ""skill_count"": 1}, {""skill_name"": ""db"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}]"
TekWissen,1,4.8,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""bi"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""tableau"", ""skill_count"": 1}, {""skill_name"": ""power bi"", ""skill_count"": 1}, {""skill_name"": ""quicksight"", ""skill_count"": 1}, {""skill_name"": ""data"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""data analysis"", ""skill_count"": 1}]"
Intellias,1,4.2,11.0,0,0.0,"[{""location"": ""Pune"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""gcp"", ""skill_count"": 1}, {""skill_name"": ""azure"", ""skill_count"": 1}, {""skill_name"": ""programming languages"", ""skill_count"": 1}, {""skill_name"": ""gen ai"", ""skill_count"": 1}, {""skill_name"": ""natural language processing"", ""skill_count"": 1}, {""skill_name"": ""aws"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""ml"", ""skill_count"": 1}, {""skill_name"": ""machine learning engineer"", ""skill_count"": 1}, {""skill_name"": ""google cloud platform"", ""skill_count"": 1}]"
Avisoft,1,0.0,10.0,0,0.0,"[{""location"": ""Noida"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""restful api"", ""skill_count"": 1}, {""skill_name"": ""computer science"", ""skill_count"": 1}, {""skill_name"": ""mysql"", ""skill_count"": 1}, {""skill_name"": ""aws"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""javascript"", ""skill_count"": 1}, {""skill_name"": ""django"", ""skill_count"": 1}, {""skill_name"": ""mongodb"", ""skill_count"": 1}, {""skill_name"": ""postgresql"", ""skill_count"": 1}, {""skill_name"": ""amazon web services"", ""skill_count"": 1}]"
Optimiser,1,2.5,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""product_manager"", ""job_count"": 1}]","[{""skill_name"": ""product roadmap"", ""skill_count"": 1}, {""skill_name"": ""product management"", ""skill_count"": 1}, {""skill_name"": ""business intelligence"", ""skill_count"": 1}, {""skill_name"": ""project management"", ""skill_count"": 1}, {""skill_name"": ""confluence"", ""skill_count"": 1}, {""skill_name"": ""product manager"", ""skill_count"": 1}, {""skill_name"": ""wireframing"", ""skill_count"": 1}, {""skill_name"": ""cms"", ""skill_count"": 1}]"
Welldoc Software,1,3.8,9.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""machine"", ""skill_count"": 1}, {""skill_name"": ""pytorch"", ""skill_count"": 1}, {""skill_name"": ""mlops"", ""skill_count"": 1}, {""skill_name"": ""data"", ""skill_count"": 1}, {""skill_name"": ""data bricks"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""rag"", ""skill_count"": 1}, {""skill_name"": ""machine learning engineer"", ""skill_count"": 1}]"
"Our Client is a leading global end to end IT transformation, consulting and Service organization",1,0.0,11.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""ai"", ""skill_count"": 1}, {""skill_name"": ""natural language processing"", ""skill_count"": 1}, {""skill_name"": ""languages"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""deep learning"", ""skill_count"": 1}, {""skill_name"": ""artificial intelligence"", ""skill_count"": 1}, {""skill_name"": ""agentic ai"", ""skill_count"": 1}, {""skill_name"": ""generative ai"", ""skill_count"": 1}, {""skill_name"": ""data scientist-agentic ai"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""process"", ""skill_count"": 1}]"
Growtharc Technologies,1,4.4,9.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""product_manager"", ""job_count"": 1}]","[{""skill_name"": ""management"", ""skill_count"": 1}, {""skill_name"": ""product management"", ""skill_count"": 1}, {""skill_name"": ""saas"", ""skill_count"": 1}, {""skill_name"": ""enterprise software"", ""skill_count"": 1}, {""skill_name"": ""payroll software"", ""skill_count"": 1}, {""skill_name"": ""enterprise"", ""skill_count"": 1}, {""skill_name"": ""software"", ""skill_count"": 1}, {""skill_name"": ""it products"", ""skill_count"": 1}, {""skill_name"": ""stakeholder management"", ""skill_count"": 1}]"
Amazon,1,4.0,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""data mining"", ""skill_count"": 1}, {""skill_name"": ""windows"", ""skill_count"": 1}, {""skill_name"": ""spss"", ""skill_count"": 1}, {""skill_name"": ""data management"", ""skill_count"": 1}, {""skill_name"": ""sas"", ""skill_count"": 1}, {""skill_name"": ""business analysis"", ""skill_count"": 1}, {""skill_name"": ""automation"", ""skill_count"": 1}, {""skill_name"": ""data modeling"", ""skill_count"": 1}]"
Log9 Materials,1,3.3,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""big data analytics"", ""skill_count"": 1}, {""skill_name"": ""macros"", ""skill_count"": 1}, {""skill_name"": ""reporting tools"", ""skill_count"": 1}, {""skill_name"": ""business intelligence"", ""skill_count"": 1}, {""skill_name"": ""sas"", ""skill_count"": 1}, {""skill_name"": ""customer service"", ""skill_count"": 1}, {""skill_name"": ""data analyst"", ""skill_count"": 1}, {""skill_name"": ""analytics"", ""skill_count"": 1}]"
EXL,1,3.6,11.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""statistics"", ""skill_count"": 1}, {""skill_name"": ""sql"", ""skill_count"": 1}, {""skill_name"": ""computer science"", ""skill_count"": 1}, {""skill_name"": ""natural language processing"", ""skill_count"": 1}, {""skill_name"": ""languages"", ""skill_count"": 1}, {""skill_name"": ""processing"", ""skill_count"": 1}, {""skill_name"": ""data scientist"", ""skill_count"": 1}, {""skill_name"": ""science"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""process"", ""skill_count"": 1}, {""skill_name"": ""data science"", ""skill_count"": 1}]"
Vmware,1,4.4,9.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""engineering degree"", ""skill_count"": 1}, {""skill_name"": ""operating systems"", ""skill_count"": 1}, {""skill_name"": ""c++"", ""skill_count"": 1}, {""skill_name"": ""integration testing"", ""skill_count"": 1}, {""skill_name"": ""linux"", ""skill_count"": 1}, {""skill_name"": ""build automation"", ""skill_count"": 1}, {""skill_name"": ""debugging"", ""skill_count"": 1}, {""skill_name"": ""device driver development"", ""skill_count"": 1}, {""skill_name"": ""programming"", ""skill_count"": 1}]"
Apexon,1,3.3,11.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""data"", ""skill_count"": 1}, {""skill_name"": ""ai"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""agentic ai"", ""skill_count"": 1}, {""skill_name"": ""gen"", ""skill_count"": 1}, {""skill_name"": ""data scientist"", ""skill_count"": 1}, {""skill_name"": ""machine learning"", ""skill_count"": 1}, {""skill_name"": ""data science"", ""skill_count"": 1}, {""skill_name"": ""gen ai"", ""skill_count"": 1}, {""skill_name"": ""rag"", ""skill_count"": 1}, {""skill_name"": ""artificial intelligence"", ""skill_count"": 1}]"
Amdocs,1,3.7,10.0,0,0.0,"[{""location"": ""Gurugram"", ""job_count"": 1}]","[{""job_category"": ""devops"", ""job_count"": 1}]","[{""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""sonarqube"", ""skill_count"": 1}, {""skill_name"": ""automation"", ""skill_count"": 1}, {""skill_name"": ""maven"", ""skill_count"": 1}, {""skill_name"": ""kubernetes"", ""skill_count"": 1}, {""skill_name"": ""devops"", ""skill_count"": 1}, {""skill_name"": ""continuous integration"", ""skill_count"": 1}, {""skill_name"": ""configuration"", ""skill_count"": 1}, {""skill_name"": ""nexus"", ""skill_count"": 1}, {""skill_name"": ""nagios"", ""skill_count"": 1}]"
Informica Technoservices,1,0.0,9.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""data_science"", ""job_count"": 1}]","[{""skill_name"": ""reporting tools"", ""skill_count"": 1}, {""skill_name"": ""python scripting"", ""skill_count"": 1}, {""skill_name"": ""wireless networks"", ""skill_count"": 1}, {""skill_name"": ""data"", ""skill_count"": 1}, {""skill_name"": ""data bricks"", ""skill_count"": 1}, {""skill_name"": ""lte"", ""skill_count"": 1}, {""skill_name"": ""grafana"", ""skill_count"": 1}, {""skill_name"": ""wireless data"", ""skill_count"": 1}, {""skill_name"": ""tableau"", ""skill_count"": 1}]"
Makro Group,1,4.8,8.0,0,0.0,"[{""location"": ""Hyderabad"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""mercurial"", ""skill_count"": 1}, {""skill_name"": ""git"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""oops"", ""skill_count"": 1}, {""skill_name"": ""reactjs"", ""skill_count"": 1}, {""skill_name"": ""flask"", ""skill_count"": 1}, {""skill_name"": ""javascript"", ""skill_count"": 1}, {""skill_name"": ""django"", ""skill_count"": 1}]"
Apps For Bharat,1,4.3,9.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""mysql"", ""skill_count"": 1}, {""skill_name"": ""full-stack developer"", ""skill_count"": 1}, {""skill_name"": ""pdf"", ""skill_count"": 1}, {""skill_name"": ""backend"", ""skill_count"": 1}, {""skill_name"": ""mongodb"", ""skill_count"": 1}, {""skill_name"": ""gcp"", ""skill_count"": 1}, {""skill_name"": ""wellness"", ""skill_count"": 1}, {""skill_name"": ""usage"", ""skill_count"": 1}, {""skill_name"": ""performance optimization"", ""skill_count"": 1}]"
Tanisha Systems,1,2.9,9.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""development"", ""skill_count"": 1}, {""skill_name"": ""react"", ""skill_count"": 1}, {""skill_name"": ""javascript"", ""skill_count"": 1}, {""skill_name"": ""mongodb"", ""skill_count"": 1}, {""skill_name"": ""react.js"", ""skill_count"": 1}, {""skill_name"": ""restful web"", ""skill_count"": 1}, {""skill_name"": ""cloud"", ""skill_count"": 1}, {""skill_name"": ""web technologies"", ""skill_count"": 1}, {""skill_name"": ""api"", ""skill_count"": 1}]"
Dreamsdesign,1,4.9,10.0,0,0.0,"[{""location"": ""Vadodara"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""ai"", ""skill_count"": 1}, {""skill_name"": ""css"", ""skill_count"": 1}, {""skill_name"": ""cicd"", ""skill_count"": 1}, {""skill_name"": ""artificial intelligence"", ""skill_count"": 1}, {""skill_name"": ""continuous integration"", ""skill_count"": 1}, {""skill_name"": ""uiux"", ""skill_count"": 1}, {""skill_name"": ""full-stack development"", ""skill_count"": 1}, {""skill_name"": ""javascript"", ""skill_count"": 1}, {""skill_name"": ""react.js"", ""skill_count"": 1}, {""skill_name"": ""ui"", ""skill_count"": 1}]"
Mirafra,1,3.9,8.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""devops"", ""job_count"": 1}]","[{""skill_name"": ""devops"", ""skill_count"": 1}, {""skill_name"": ""ansible"", ""skill_count"": 1}, {""skill_name"": ""git"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""firmware"", ""skill_count"": 1}, {""skill_name"": ""cd"", ""skill_count"": 1}, {""skill_name"": ""cicd"", ""skill_count"": 1}, {""skill_name"": ""jenkins"", ""skill_count"": 1}]"
IT Services Organization,1,0.0,10.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""ai"", ""skill_count"": 1}, {""skill_name"": ""software"", ""skill_count"": 1}, {""skill_name"": ""development"", ""skill_count"": 1}, {""skill_name"": ""agile"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""flask"", ""skill_count"": 1}, {""skill_name"": ""microsoft azure"", ""skill_count"": 1}, {""skill_name"": ""django"", ""skill_count"": 1}, {""skill_name"": ""azure"", ""skill_count"": 1}, {""skill_name"": ""artificial intelligence"", ""skill_count"": 1}]"
Cloudside Technologies,1,4.6,10.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""mysql"", ""skill_count"": 1}, {""skill_name"": ""git"", ""skill_count"": 1}, {""skill_name"": ""python"", ""skill_count"": 1}, {""skill_name"": ""version control"", ""skill_count"": 1}, {""skill_name"": ""consulting"", ""skill_count"": 1}, {""skill_name"": ""django"", ""skill_count"": 1}, {""skill_name"": ""postgresql"", ""skill_count"": 1}, {""skill_name"": ""python developer"", ""skill_count"": 1}, {""skill_name"": ""data structures"", ""skill_count"": 1}, {""skill_name"": ""data management"", ""skill_count"": 1}]"
MNC Client,1,0.0,7.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""devops"", ""job_count"": 1}]","[{""skill_name"": ""aws"", ""skill_count"": 1}, {""skill_name"": ""devops"", ""skill_count"": 1}, {""skill_name"": ""aws devops"", ""skill_count"": 1}, {""skill_name"": ""continuous integration"", ""skill_count"": 1}, {""skill_name"": ""cd"", ""skill_count"": 1}, {""skill_name"": ""cicd"", ""skill_count"": 1}, {""skill_name"": ""amazon web services"", ""skill_count"": 1}]"
Stay Ahead,1,0.0,8.0,0,0.0,"[{""location"": ""Coimbatore"", ""job_count"": 1}]","[{""job_category"": ""software_engineer"", ""job_count"": 1}]","[{""skill_name"": ""nextjs"", ""skill_count"": 1}, {""skill_name"": ""nestjs"", ""skill_count"": 1}, {""skill_name"": ""redux toolkit"", ""skill_count"": 1}, {""skill_name"": ""react"", ""skill_count"": 1}, {""skill_name"": ""typescript"", ""skill_count"": 1}, {""skill_name"": ""next.js"", ""skill_count"": 1}, {""skill_name"": ""restful apis"", ""skill_count"": 1}, {""skill_name"": ""react.js"", ""skill_count"": 1}]"
CAI,1,3.6,10.0,0,0.0,"[{""location"": ""Bengaluru"", ""job_count"": 1}]","[{""job_category"": ""devops"", ""job_count"": 1}]","[{""skill_name"": ""computer science"", ""skill_count"": 1}, {""skill_name"": ""docker"", ""skill_count"": 1}, {""skill_name"": ""container"", ""skill_count"": 1}, {""skill_name"": ""orchestration"", ""skill_count"": 1}, {""skill_name"": ""devops"", ""skill_count"": 1}, {""skill_name"": ""continuous integration"", ""skill_count"": 1}, {""skill_name"": ""eks"", ""skill_count"": 1}, {""skill_name"": ""nexus"", ""skill_count"": 1}, {""skill_name"": ""cicd"", ""skill_count"": 1}, {""skill_name"": ""kubernetes"", ""skill_count"": 1}]"
